ID,Plot,State,Dom_SPP,Focal_SPP,Transplant,Type,PSF,Census,Date,Surv1,Height,Leaves,Tiller,Long,Short,Surv2,logMass.harv,logMass.both
15,34,S,BOGR,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
16,34,S,BOGR,BOGR,BOER,Live,Away,12,29-Sep-15,1,9.1,,14,1.1,0.8,1,-0.2834753,-0.3873644
17,34,S,BOGR,BOGR,BOGR,Live,Home,12,29-Sep-15,1,9.2,,11,1.2,0.3,1,-0.3998477,-0.871884
18,34,S,BOGR,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
19,36,D,NA,BOER,BOGR,Live,Away,12,29-Sep-15,1,12.1,,3,0.9,0.2,1,-0.7828783,-1.064584
20,36,D,NA,BOER,BOER,Live,Home,12,29-Sep-15,1,9.8,,4,0.8,0.3,1,-0.9176331,-0.8138973
21,36,D,NA,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
22,36,D,NA,BOGR,BOER,Live,Away,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
23,36,D,NA,BOGR,BOGR,Live,Home,12,29-Sep-15,1,10.8,,3,0.9,0.3,1,-0.7491912,-0.94291
24,36,D,NA,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,1,11,,7,2,0.8,1,0.1776366,-0.239566
25,49,D,NA,BOER,BOGR,Live,Away,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
26,49,D,NA,BOER,BOER,Live,Home,12,29-Sep-15,1,8.1,,3,1.2,0.5,1,-0.6497615,-0.7013524
27,49,D,NA,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
28,49,D,NA,BOGR,BOER,Live,Away,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
29,49,D,NA,BOGR,BOGR,Live,Home,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
30,49,D,NA,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
31,50,S,BOGR,BOER,BOGR,Live,Away,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
32,50,S,BOGR,BOER,BOER,Live,Home,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
33,50,S,BOGR,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
34,50,S,BOGR,BOGR,BOER,Live,Away,12,29-Sep-15,,,,,,,,-1.67662,-1.226705
35,50,S,BOGR,BOGR,BOGR,Live,Home,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
36,50,S,BOGR,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,1,8.6,,2,1,0.2,1,-0.7849004,-0.847976
37,52,D,NA,BOER,BOGR,Live,Away,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
38,52,D,NA,BOER,BOER,Live,Home,12,29-Sep-15,0,,,,,,1,-1.67662,-1.226705
39,52,D,NA,BOER,BOER,Sterile,Sterile,12,29-Sep-15,,,,,,,,-1.67662,-1.226705
40,52,D,NA,BOGR,BOER,Live,Away,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
41,52,D,NA,BOGR,BOGR,Live,Home,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
42,52,D,NA,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,1,9,,9,0.9,0.3,1,-0.6149028,-0.957034
43,53,S,BOER,BOER,BOGR,Live,Away,12,29-Sep-15,1,15.9,,21,2.1,1.6,1,0.9894139,-0.140832
44,53,S,BOER,BOER,BOER,Live,Home,12,29-Sep-15,1,12.5,,6,0.8,0.4,1,-0.798004,-0.7672877
45,53,S,BOER,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
46,53,S,BOER,BOGR,BOER,Live,Away,12,29-Sep-15,1,17.1,,5,0.3,0.2,1,-1.1444257,-1.0119794
47,53,S,BOER,BOGR,BOGR,Live,Home,12,29-Sep-15,1,3.8,,2,1,0.5,1,-0.6918959,-0.442166
48,53,S,BOER,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
49,55,S,BOER,BOER,BOGR,Live,Away,12,29-Sep-15,1,4,,10,2.4,1.8,1,0.8609282,0.825556
50,55,S,BOER,BOER,BOER,Live,Home,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
51,55,S,BOER,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
52,55,S,BOER,BOGR,BOER,Live,Away,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
53,55,S,BOER,BOGR,BOGR,Live,Home,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
54,55,S,BOER,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,1,5.6,,4,1.7,1.3,1,0.1175876,0.240688
55,56,D,NA,BOER,BOGR,Live,Away,12,29-Sep-15,1,2.7,,2,1.7,0.4,1,-0.3664295,-0.160806
56,56,D,NA,BOER,BOER,Live,Home,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
57,56,D,NA,BOER,BOER,Sterile,Sterile,12,29-Sep-15,1,8.9,,8,1.1,0.4,1,-0.6169665,-0.5432778
58,56,D,NA,BOGR,BOER,Live,Away,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
59,56,D,NA,BOGR,BOGR,Live,Home,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
60,56,D,NA,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,1,6,,5,1.4,0.7,1,-0.2888435,-0.296052
61,59,D,NA,BOER,BOGR,Live,Away,12,29-Sep-15,1,9,,1,0.7,0.3,1,-0.9241926,-0.91351
62,59,D,NA,BOER,BOER,Live,Home,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
63,59,D,NA,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
64,59,D,NA,BOGR,BOER,Live,Away,12,29-Sep-15,1,1.9,,1,1.2,0.4,0,-0.8007226,-0.7331395
65,59,D,NA,BOGR,BOGR,Live,Home,12,29-Sep-15,1,11.3,,7,1.4,0.6,1,-0.2365886,-0.630906
66,59,D,NA,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,0,,,,,,,-1.54644,-0.97222
67,61,S,BOGR,BOER,BOGR,Live,Away,12,29-Sep-15,1,9.4,,4,2.2,2,1,0.7407626,0.717968
68,61,S,BOGR,BOER,BOER,Live,Home,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
69,61,S,BOGR,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
70,61,S,BOGR,BOGR,BOER,Live,Away,12,29-Sep-15,0,,,,,,1,-1.67662,-1.226705
71,61,S,BOGR,BOGR,BOGR,Live,Home,12,29-Sep-15,1,11.2,,4,0.8,0.4,1,-0.7295956,-0.956268
72,61,S,BOGR,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
73,67,D,NA,BOER,BOGR,Live,Away,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
74,67,D,NA,BOER,BOER,Live,Home,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
75,67,D,NA,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
76,67,D,NA,BOGR,BOER,Live,Away,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
77,67,D,NA,BOGR,BOGR,Live,Home,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
78,67,D,NA,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,1,2.8,,3,0.9,0.3,1,-0.8208072,-0.58035
79,69,S,BOGR,BOER,BOGR,Live,Away,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
80,69,S,BOGR,BOER,BOER,Live,Home,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
81,69,S,BOGR,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
82,69,S,BOGR,BOGR,BOER,Live,Away,12,29-Sep-15,1,10.3,,9,0.9,0.7,1,-0.5521464,-0.6525131
83,69,S,BOGR,BOGR,BOGR,Live,Home,12,29-Sep-15,1,7.2,,11,1.1,0.8,1,-0.2455051,-0.509492
84,69,S,BOGR,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,1,6.2,,6,1.3,1.2,1,-0.0897395,-0.049314
85,77,D,NA,BOER,BOGR,Live,Away,12,29-Sep-15,1,3.8,,3,0.8,0.4,1,-0.8209074,-0.60495
86,77,D,NA,BOER,BOER,Live,Home,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
87,77,D,NA,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
88,77,D,NA,BOGR,BOER,Live,Away,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
89,77,D,NA,BOGR,BOGR,Live,Home,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
90,77,D,NA,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
91,79,S,BOER,BOER,BOGR,Live,Away,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
92,79,S,BOER,BOER,BOER,Live,Home,12,29-Sep-15,1,9,,4,0.6,0.2,1,-1.0788732,-0.882036
93,79,S,BOER,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
94,79,S,BOER,BOGR,BOER,Live,Away,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
95,79,S,BOER,BOGR,BOGR,Live,Home,12,29-Sep-15,1,19.4,,3,0.4,0.3,1,-0.9440885,-1.542852
96,79,S,BOER,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,1,5.8,,3,0.8,0.2,1,-0.8936528,-0.821106
97,89,D,NA,BOER,BOGR,Live,Away,12,29-Sep-15,1,6.6,,2,0.7,0.2,0,-0.9659351,-0.88345
98,89,D,NA,BOER,BOER,Live,Home,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
99,89,D,NA,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
100,89,D,NA,BOGR,BOER,Live,Away,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
101,89,D,NA,BOGR,BOGR,Live,Home,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
102,89,D,NA,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
103,90,S,BOER,BOER,BOGR,Live,Away,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
104,90,S,BOER,BOER,BOER,Live,Home,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
105,90,S,BOER,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
106,90,S,BOER,BOGR,BOER,Live,Away,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
107,90,S,BOER,BOGR,BOGR,Live,Home,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
108,90,S,BOER,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
109,93,D,NA,BOER,BOGR,Live,Away,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
110,93,D,NA,BOER,BOER,Live,Home,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
111,93,D,NA,BOER,BOER,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
112,93,D,NA,BOGR,BOER,Live,Away,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
113,93,D,NA,BOGR,BOGR,Live,Home,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
114,93,D,NA,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
115,95,S,BOER,BOER,BOGR,Live,Away,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
116,95,S,BOER,BOER,BOER,Live,Home,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
117,95,S,BOER,BOER,BOER,Sterile,Sterile,12,29-Sep-15,1,5.5,,10,1.2,0.3,1,-0.5882171,-0.3916416
118,95,S,BOER,BOGR,BOER,Live,Away,12,29-Sep-15,0,,,,,,0,-1.67662,-1.226705
119,95,S,BOER,BOGR,BOGR,Live,Home,12,29-Sep-15,1,8,,4,0.4,0.2,1,-1.066399,-1.104912
120,95,S,BOER,BOGR,BOGR,Sterile,Sterile,12,29-Sep-15,0,,,,,,0,-1.54644,-0.97222
1,19,D,NA,BOER,BOGR,Live,Away,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
2,19,D,NA,BOER,BOER,Live,Home,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
3,19,D,NA,BOER,BOER,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
4,19,D,NA,BOGR,BOER,Live,Away,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
5,19,D,NA,BOGR,BOGR,Live,Home,13,3-Jun-16,1,7.7,,10,1.8,0.7,1,0.0692175,-0.284694
6,19,D,NA,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,1,14.1,,2,0.2,0.2,1,-1.1706796,-1.43354
7,23,S,BOGR,BOER,BOGR,Live,Away,13,3-Jun-16,,,,,,,,-1.54644,-0.97222
8,23,S,BOGR,BOER,BOER,Live,Home,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
9,23,S,BOGR,BOER,BOER,Sterile,Sterile,13,3-Jun-16,1,4.4,,2,1.9,0.9,1,-0.1460138,-0.4817334
10,23,S,BOGR,BOGR,BOER,Live,Away,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
11,23,S,BOGR,BOGR,BOGR,Live,Home,13,3-Jun-16,1,4,,9,1.5,0.7,1,-0.1521026,-0.227174
12,23,S,BOGR,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
13,34,S,BOGR,BOER,BOGR,Live,Away,13,3-Jun-16,1,8.1,,8,1.3,0.5,1,-0.3398696,-0.606628
14,34,S,BOGR,BOER,BOER,Live,Home,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
15,34,S,BOGR,BOER,BOER,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
16,34,S,BOGR,BOGR,BOER,Live,Away,13,3-Jun-16,1,14.8,,10,1.6,1.1,1,0.0751417,-0.3922051
17,34,S,BOGR,BOGR,BOGR,Live,Home,13,3-Jun-16,1,9.2,,4,1.3,0.6,1,-0.3849657,-0.529922
18,34,S,BOGR,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
19,36,D,NA,BOER,BOGR,Live,Away,13,3-Jun-16,1,5.8,,5,0.9,0.2,1,-0.7891419,-0.810968
20,36,D,NA,BOER,BOER,Live,Home,13,3-Jun-16,1,11.6,,5,1.1,0.2,1,-0.7586465,-0.6330925
21,36,D,NA,BOER,BOER,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
22,36,D,NA,BOGR,BOER,Live,Away,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
23,36,D,NA,BOGR,BOGR,Live,Home,13,3-Jun-16,1,9,,2,0.8,0.3,1,-0.8447487,-0.887422
24,36,D,NA,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,1,7.9,,11,2.3,0.8,1,0.4132841,-0.03676
25,49,D,NA,BOER,BOGR,Live,Away,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
26,49,D,NA,BOER,BOER,Live,Home,13,3-Jun-16,1,5.1,,2,0.7,0.4,1,-1.0188937,-0.93123
27,49,D,NA,BOER,BOER,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
28,49,D,NA,BOGR,BOER,Live,Away,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
29,49,D,NA,BOGR,BOGR,Live,Home,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
30,49,D,NA,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
31,50,S,BOGR,BOER,BOGR,Live,Away,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
32,50,S,BOGR,BOER,BOER,Live,Home,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
33,50,S,BOGR,BOER,BOER,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
34,50,S,BOGR,BOGR,BOER,Live,Away,13,3-Jun-16,,,,,,,,-1.67662,-1.226705
35,50,S,BOGR,BOGR,BOGR,Live,Home,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
36,50,S,BOGR,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,1,4.1,,2,1,0.2,1,-0.8251844,-0.644036
37,52,D,NA,BOER,BOGR,Live,Away,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
38,52,D,NA,BOER,BOER,Live,Home,13,3-Jun-16,1,5.7,,3,0.8,0.3,1,-0.9794033,-0.8342418
39,52,D,NA,BOER,BOER,Sterile,Sterile,13,3-Jun-16,,,,,,,,-1.67662,-1.226705
40,52,D,NA,BOGR,BOER,Live,Away,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
41,52,D,NA,BOGR,BOGR,Live,Home,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
42,52,D,NA,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,1,7.6,,7,1.1,0.4,1,-0.5234911,-0.714852
43,53,S,BOER,BOER,BOGR,Live,Away,13,3-Jun-16,1,7.7,,24,2.4,1.6,1,1.1543392,0.309056
44,53,S,BOER,BOER,BOER,Live,Home,13,3-Jun-16,1,6.1,,4,1.9,0.7,1,-0.1713108,-0.3787731
45,53,S,BOER,BOER,BOER,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
46,53,S,BOER,BOGR,BOER,Live,Away,13,3-Jun-16,1,10,,4,0.3,0.2,1,-1.2330519,-1.0196189
47,53,S,BOER,BOGR,BOGR,Live,Home,13,3-Jun-16,1,6.8,,5,1.6,0.4,1,-0.3089022,-0.436506
48,53,S,BOER,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
49,55,S,BOER,BOER,BOGR,Live,Away,13,3-Jun-16,1,5.1,,7,2.5,2.1,1,0.9859254,1.053866
50,55,S,BOER,BOER,BOER,Live,Home,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
51,55,S,BOER,BOER,BOER,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
52,55,S,BOER,BOGR,BOER,Live,Away,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
53,55,S,BOER,BOGR,BOGR,Live,Home,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
54,55,S,BOER,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,1,15.3,,5,2.1,1.6,1,0.5829707,0.14156
55,56,D,NA,BOER,BOGR,Live,Away,13,3-Jun-16,1,9.5,,3,0.9,0.3,1,-0.7608288,-0.883994
56,56,D,NA,BOER,BOER,Live,Home,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
57,56,D,NA,BOER,BOER,Sterile,Sterile,13,3-Jun-16,1,3.5,,6,1.2,0.4,1,-0.6610644,-0.5513755
58,56,D,NA,BOGR,BOER,Live,Away,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
59,56,D,NA,BOGR,BOGR,Live,Home,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
60,56,D,NA,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,1,9.5,,13,2.3,1.8,1,0.9309883,0.486408
61,59,D,NA,BOER,BOGR,Live,Away,13,3-Jun-16,1,7,,4,0.9,0.3,1,-0.7581418,-0.786644
62,59,D,NA,BOER,BOER,Live,Home,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
63,59,D,NA,BOER,BOER,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
64,59,D,NA,BOGR,BOER,Live,Away,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
65,59,D,NA,BOGR,BOGR,Live,Home,13,3-Jun-16,1,7.3,,9,1.7,1.1,1,0.1674916,-0.041622
66,59,D,NA,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,,,,,,,,-1.54644,-0.97222
67,61,S,BOGR,BOER,BOGR,Live,Away,13,3-Jun-16,1,10.3,,3,2.9,1.8,1,1.0137413,0.86188
68,61,S,BOGR,BOER,BOER,Live,Home,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
69,61,S,BOGR,BOER,BOER,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
70,61,S,BOGR,BOGR,BOER,Live,Away,13,3-Jun-16,1,7.1,,4,2.1,0.4,1,-0.1895791,-0.2419938
71,61,S,BOGR,BOGR,BOGR,Live,Home,13,3-Jun-16,1,21.9,,4,2.7,0.9,1,0.6259754,-0.32868
72,61,S,BOGR,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
73,67,D,NA,BOER,BOGR,Live,Away,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
74,67,D,NA,BOER,BOER,Live,Home,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
75,67,D,NA,BOER,BOER,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
76,67,D,NA,BOGR,BOER,Live,Away,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
77,67,D,NA,BOGR,BOGR,Live,Home,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
78,67,D,NA,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,1,6.5,,3,0.6,0.2,1,-0.9961402,-0.936906
79,69,S,BOGR,BOER,BOGR,Live,Away,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
80,69,S,BOGR,BOER,BOER,Live,Home,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
81,69,S,BOGR,BOER,BOER,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
82,69,S,BOGR,BOGR,BOER,Live,Away,13,3-Jun-16,1,5.4,,4,1.3,0.8,1,-0.4585139,-0.6598763
83,69,S,BOGR,BOGR,BOGR,Live,Home,13,3-Jun-16,1,4.5,,12,1.8,0.9,1,0.1813545,-0.046054
84,69,S,BOGR,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,1,4.8,,9,1.6,0.9,1,8.53E-05,-0.095876
85,77,D,NA,BOER,BOGR,Live,Away,13,3-Jun-16,1,4.2,,5,0.9,0.2,0,-0.8034651,-0.738456
86,77,D,NA,BOER,BOER,Live,Home,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
87,77,D,NA,BOER,BOER,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
88,77,D,NA,BOGR,BOER,Live,Away,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
89,77,D,NA,BOGR,BOGR,Live,Home,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
90,77,D,NA,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
91,79,S,BOER,BOER,BOGR,Live,Away,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
92,79,S,BOER,BOER,BOER,Live,Home,13,3-Jun-16,1,5.8,,4,0.5,0.3,1,-1.1165718,-0.9303052
93,79,S,BOER,BOER,BOER,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
94,79,S,BOER,BOGR,BOER,Live,Away,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
95,79,S,BOER,BOGR,BOGR,Live,Home,13,3-Jun-16,1,9.6,,5,0.5,0.2,1,-0.9726319,-1.151336
96,79,S,BOER,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,1,3.8,,3,0.7,0.3,1,-0.920609,-0.709746
97,89,D,NA,BOER,BOGR,Live,Away,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
98,89,D,NA,BOER,BOER,Live,Home,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
99,89,D,NA,BOER,BOER,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
100,89,D,NA,BOGR,BOER,Live,Away,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
101,89,D,NA,BOGR,BOGR,Live,Home,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
102,89,D,NA,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
103,90,S,BOER,BOER,BOGR,Live,Away,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
104,90,S,BOER,BOER,BOER,Live,Home,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
105,90,S,BOER,BOER,BOER,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
106,90,S,BOER,BOGR,BOER,Live,Away,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
107,90,S,BOER,BOGR,BOGR,Live,Home,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
108,90,S,BOER,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
109,93,D,NA,BOER,BOGR,Live,Away,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
110,93,D,NA,BOER,BOER,Live,Home,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
111,93,D,NA,BOER,BOER,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
112,93,D,NA,BOGR,BOER,Live,Away,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
113,93,D,NA,BOGR,BOGR,Live,Home,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
114,93,D,NA,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
115,95,S,BOER,BOER,BOGR,Live,Away,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
116,95,S,BOER,BOER,BOER,Live,Home,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
117,95,S,BOER,BOER,BOER,Sterile,Sterile,13,3-Jun-16,1,5.3,,6,0.9,0.6,1,-0.7174321,-0.7270902
118,95,S,BOER,BOGR,BOER,Live,Away,13,3-Jun-16,0,,,,,,0,-1.67662,-1.226705
119,95,S,BOER,BOGR,BOGR,Live,Home,13,3-Jun-16,1,5.1,,3,0.4,0.2,1,-1.1174268,-0.957534
120,95,S,BOER,BOGR,BOGR,Sterile,Sterile,13,3-Jun-16,0,,,,,,0,-1.54644,-0.97222
1,19,D,NA,BOER,BOGR,Live,Away,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
2,19,D,NA,BOER,BOER,Live,Home,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
3,19,D,NA,BOER,BOER,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
4,19,D,NA,BOGR,BOER,Live,Away,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
